Departamento,Municipio,Zona,Centro,Acta,PARTIDO DEMOCRATA CRISTIANO DE HONDURAS,PARTIDO INNOVACION Y UNIDAD SOCIAL DEMOCRATA,PARTIDO LIBERAL DE HONDURAS,PARTIDO LIBERTAD Y REFUNDACION,PARTIDO NACIONAL DE HONDURAS,PDF Link
FRANCISCO MORAZAN,DISTRITO CENTRAL,02,081_COL. ALTOS DE SANTA ROSA - ESC. ENCIENDE UNA LUZ,11597,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11597.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,02,082_LA CALERA - ESC. LUIS LANDA,11598,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11598.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,02,084_COL. SAN MIGUEL ARCANGEL - CEB SAN MIGUEL ARCANGEL,11599,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11599.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,02,087_COL. VILLA LINDA MILLER - ESC. RICARDO ERNESTO MADURO ANDREWS,11606,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11606.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,02,087_COL. VILLA LINDA MILLER - ESC. RICARDO ERNESTO MADURO ANDREWS,11607,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11607.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,02,088_SAN JOSE DEL POTRERO - ESC. FRANCISCO MORAZAN,11608,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11608.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,02,091_LAS MORAS - ESC. DOLORES REINA DE WATSON,11611,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11611.pdf
FRANCISCO MORAZAN,ALUBAREN,02,002_EL HATILLO - ESC. JUAN MANUEL GALVEZ,11617,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11617.pdf
FRANCISCO MORAZAN,ALUBAREN,02,004_CENTRO DEL VALLE O LA CONCEPCION - ESC. JOSE TRINIDAD CABAÑAS,11618,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11618.pdf
FRANCISCO MORAZAN,CEDROS,02,002_AGALTECA - ESC. CARMEN DE CARIAS,11633,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11633.pdf
FRANCISCO MORAZAN,CEDROS,02,004_EL GUANTE - CEB MIGUEL PAZ BARAHONA,11639,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11639.pdf
FRANCISCO MORAZAN,CEDROS,02,004_EL GUANTE - CEB MIGUEL PAZ BARAHONA,11643,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11643.pdf
FRANCISCO MORAZAN,CEDROS,02,006_EL TABLON - CEB JUAN LINDO,11650,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11650.pdf
FRANCISCO MORAZAN,CEDROS,02,007_LA GUADALUPE - ESC. JOSE CECILIO DEL VALLE,11656,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11656.pdf
FRANCISCO MORAZAN,CEDROS,02,009_LAS CRUCITAS - ESC. RAUL ZALDIVAR,11660,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11660.pdf
FRANCISCO MORAZAN,CURAREN,02,011_TINORIO - ESC. ALFONSO GUILLEN ZELAYA,11706,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11706.pdf
FRANCISCO MORAZAN,CURAREN,02,012_LODO NEGRO - CEB JOSE TRINIDAD REYES,11708,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11708.pdf
FRANCISCO MORAZAN,CURAREN,02,021_MALICRE - ESC. JOSE TRINIDAD CABAÑAS,11722,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11722.pdf
FRANCISCO MORAZAN,EL PORVENIR,02,001_EL PORVENIR - CEB JOSE TRINIDAD REYES,11735,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11735.pdf
FRANCISCO MORAZAN,EL PORVENIR,02,001_EL PORVENIR - CEB JOSE TRINIDAD REYES,11739,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11739.pdf
FRANCISCO MORAZAN,EL PORVENIR,02,001_EL PORVENIR - CEB JOSE TRINIDAD REYES,11745,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11745.pdf
FRANCISCO MORAZAN,EL PORVENIR,02,006_EL GUANTILLO - CEB UNION LEMPIRA,11758,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11758.pdf
FRANCISCO MORAZAN,EL PORVENIR,02,007_EL PEDERNAL - ESC. JOSE TRINIDAD CABAÑAS,11766,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11766.pdf
FRANCISCO MORAZAN,EL PORVENIR,02,013_PUEBLO NUEVO - ESC. ESTADOS UNIDOS DE NORTE AMERICA,11775,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11775.pdf
FRANCISCO MORAZAN,GUAIMACA,01,001_BO. EL CENTRO - CEBG. CARDENAL OSCAR ANDRES RODRIGUEZ,11783,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11783.pdf
FRANCISCO MORAZAN,GUAIMACA,01,003_BO. SUYAPA - CEPREB. ENMA ROMERO DE CALLEJAS,11791,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11791.pdf
FRANCISCO MORAZAN,GUAIMACA,01,003_BO. SUYAPA - CEPREB. ENMA ROMERO DE CALLEJAS,11795,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11795.pdf
FRANCISCO MORAZAN,GUAIMACA,01,003_BO. SUYAPA - CEPREB. ENMA ROMERO DE CALLEJAS,11796,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11796.pdf
FRANCISCO MORAZAN,GUAIMACA,02,006_RIO ABAJO - ESC. MARCOS CARIAS REYES,11822,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11822.pdf
FRANCISCO MORAZAN,GUAIMACA,02,009_SABANAGRANDE O PUENTE JALAN - CEB LEMPIRA,11826,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11826.pdf
FRANCISCO MORAZAN,GUAIMACA,02,009_SABANAGRANDE O PUENTE JALAN - CEB LEMPIRA,11828,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11828.pdf
FRANCISCO MORAZAN,GUAIMACA,02,013_SAN JOSE - ESC. JOSE CECILIO DEL VALLE,11836,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11836.pdf
FRANCISCO MORAZAN,GUAIMACA,02,019_GONES - ESC. JOSÉ CECILIO DEL VALLE,11845,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11845.pdf
FRANCISCO MORAZAN,LA LIBERTAD,02,002_EL JICARILLO - ESC. DIONISIO DE HERRERA,11858,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11858.pdf
FRANCISCO MORAZAN,LA VENTA,02,001_LA VENTA - CEB GILDA LAGOS ,11865,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11865.pdf
FRANCISCO MORAZAN,LA VENTA,02,004_GUILUPE O SAN JORGE - ESC. DIONISIO DE HERRERA,11872,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11872.pdf
FRANCISCO MORAZAN,LEPATERIQUE,02,001_LEPATERIQUE - ESC. MANUEL BONILLA,11885,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11885.pdf
FRANCISCO MORAZAN,LEPATERIQUE,02,003_VALLECILLOS - CEB MARCO AURELIO SOTO,11896,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11896.pdf
FRANCISCO MORAZAN,LEPATERIQUE,02,011_MULHUACA O EL LLANO - CEB AUGUSTO C COELLO,11911,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11911.pdf
FRANCISCO MORAZAN,LEPATERIQUE,02,013_EL OVEJO - ESC. REPUBLICA DE HONDURAS,11915,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11915.pdf
FRANCISCO MORAZAN,LEPATERIQUE,02,028_REGADILLOS - ESC. FROYLAN TURCIOS,11930,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11930.pdf
FRANCISCO MORAZAN,LEPATERIQUE,02,033_EL NARANJO - CEB. FRANCISCO MORAZAN,11935,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11935.pdf
FRANCISCO MORAZAN,LEPATERIQUE,02,034_QUEBRADA HONDA - ESC. ELIAS AVILA,11936,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11936.pdf
FRANCISCO MORAZAN,MARAITA,02,004_EL CHAGUITE - ESC. MIGUEL MORAZAN,11942,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11942.pdf
FRANCISCO MORAZAN,MARALE,02,002_EL CARRIZAL - ESC. JOSE CECILIO DEL VALLE,11961,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11961.pdf
FRANCISCO MORAZAN,NUEVA ARMENIA,02,001_NUEVA ARMENIA - ESC. MIGUEL MORAZAN,11978,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11978.pdf
FRANCISCO MORAZAN,OJOJONA,02,001_OJOJONA - ESC. PABLO ZELAYA SIERRA,11994,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/11994.pdf
FRANCISCO MORAZAN,OJOJONA,02,001_OJOJONA - ESC. PABLO ZELAYA SIERRA,12004,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12004.pdf
FRANCISCO MORAZAN,OJOJONA,02,003_EL AGUACATAL - CEB RAFAEL MARTINEZ,12009,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12009.pdf
FRANCISCO MORAZAN,OJOJONA,02,008_SUYATILLO - ESC. JUAN LINDO,12019,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12019.pdf
FRANCISCO MORAZAN,OJOJONA,02,011_EL PLOMO - ESC. FILIBERTO GONZALES,12023,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12023.pdf
FRANCISCO MORAZAN,ORICA,02,001_ORICA - CEB 15 DE SEPTIEMBRE,12034,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12034.pdf
FRANCISCO MORAZAN,ORICA,02,005_SAN JUAN O MONTAÑA DE LA FLOR - ESC. RUBEN MARTINEZ RODAS,12044,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12044.pdf
FRANCISCO MORAZAN,ORICA,02,005_SAN JUAN O MONTAÑA DE LA FLOR - ESC. RUBEN MARTINEZ RODAS,12045,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12045.pdf
FRANCISCO MORAZAN,ORICA,02,005_SAN JUAN O MONTAÑA DE LA FLOR - ESC. RUBEN MARTINEZ RODAS,12047,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12047.pdf
FRANCISCO MORAZAN,ORICA,02,012_SAN CRISTOBAL O EL OCOTAL - ESC. CRISTOBAL COLON,12062,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12062.pdf
FRANCISCO MORAZAN,REITOCA,02,001_REITOCA - ESC. JOSE TRINIDAD CABAÑAS,12070,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12070.pdf
FRANCISCO MORAZAN,SABANAGRANDE,02,001_SABANAGRANDE - CEB FRANCISCO MORAZÁN,12101,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12101.pdf
FRANCISCO MORAZAN,SABANAGRANDE,02,001_SABANAGRANDE - CEB FRANCISCO MORAZÁN,12103,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12103.pdf
FRANCISCO MORAZAN,SABANAGRANDE,02,001_SABANAGRANDE - CEB FRANCISCO MORAZÁN,12104,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12104.pdf
FRANCISCO MORAZAN,SABANAGRANDE,02,001_SABANAGRANDE - CEB FRANCISCO MORAZÁN,12107,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12107.pdf
FRANCISCO MORAZAN,SABANAGRANDE,02,009_LA TRINIDAD - CEB 11 DE NOVIEMBRE,12121,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12121.pdf
FRANCISCO MORAZAN,SABANAGRANDE,02,014_PLAN DEL OREGANO - ESC. LEMPIRA,12127,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12127.pdf
FRANCISCO MORAZAN,SABANAGRANDE,02,024_LOS CARBONES - ESC. SANTA LUCIA,12139,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12139.pdf
FRANCISCO MORAZAN,SABANAGRANDE,02,025_YURE - CEB 14 DE JULIO,12140,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12140.pdf
FRANCISCO MORAZAN,SABANAGRANDE,02,030_EL TULE - ESC. MIGUEL PAZ BARAHONA,12146,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12146.pdf
FRANCISCO MORAZAN,SABANAGRANDE,02,033_EL LLANO - CEB CRISTOBAL COLÓN,12149,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12149.pdf
FRANCISCO MORAZAN,SAN IGNACIO,02,007_YOCULATECA - CEB MARCO AURELIO SOTO,12226,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12226.pdf
FRANCISCO MORAZAN,CANTARRANAS,02,001_SAN JUAN DE FLORES - ESC. FRANCISCO FERRERA,12237,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12237.pdf
FRANCISCO MORAZAN,CANTARRANAS,02,001_SAN JUAN DE FLORES - ESC. FRANCISCO FERRERA,12240,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12240.pdf
FRANCISCO MORAZAN,CANTARRANAS,02,003_COFRADIA - ESC. BESSER ARGUIJO,12244,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12244.pdf
FRANCISCO MORAZAN,CANTARRANAS,02,005_EL CARBON - ESC. JOSE TRINIDAD CABAÑAS,12247,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12247.pdf
FRANCISCO MORAZAN,CANTARRANAS,02,006_EL ZURZULAR - ESC. FRANCISCO MORAZAN,12248,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12248.pdf
FRANCISCO MORAZAN,CANTARRANAS,02,008_PACAYAS - ESC. LEMPIRA,12253,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12253.pdf
FRANCISCO MORAZAN,CANTARRANAS,02,009_PAJARILLOS - ESC. MARTIN ALVARADO,12254,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12254.pdf
FRANCISCO MORAZAN,CANTARRANAS,02,012_SAN JOSE DE RAMOS - ESC. HECTOR TRANQUILINO UCLES,12257,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12257.pdf
FRANCISCO MORAZAN,CANTARRANAS,02,013_LAS DELICIAS - ESC. RAFAEL BARDALES BUESO,12259,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12259.pdf
FRANCISCO MORAZAN,CANTARRANAS,02,019_HACDA. EL PORVENIR - ESC. REPUBLICA DE ESPAÑA,12266,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12266.pdf
FRANCISCO MORAZAN,SAN MIGUELITO,02,002_EL GUANACASTE - ESC. RAMON ROSA,12276,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12276.pdf
FRANCISCO MORAZAN,SAN MIGUELITO,02,003_MALA LAJA - ESC. FILOMENA MALDONADO,12277,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12277.pdf
FRANCISCO MORAZAN,SANTA ANA,02,001_SANTA ANA - ESC. URBANA MIXTA JUAN LINDO,12283,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12283.pdf
FRANCISCO MORAZAN,SANTA ANA,02,001_SANTA ANA - ESC. URBANA MIXTA JUAN LINDO,12286,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12286.pdf
FRANCISCO MORAZAN,SANTA ANA,02,002_LA CALI - ESC. LEMPIRA,12295,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12295.pdf
FRANCISCO MORAZAN,SANTA ANA,02,003_LA BODEGA - CEB 18 DE NOVIEMBRE,12299,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12299.pdf
FRANCISCO MORAZAN,SANTA ANA,02,004_NUEVA ARCADIA - ESC. EL FUTURO,12302,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12302.pdf
FRANCISCO MORAZAN,SANTA ANA,02,006_LAS CUEVECITAS - CEB. ALFONSO GUILLEN ZELAYA,12307,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12307.pdf
FRANCISCO MORAZAN,SANTA ANA,02,008_BABANATO - INST. SANTA ANA,12311,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12311.pdf
FRANCISCO MORAZAN,SANTA ANA,02,010_EL CRUCE - ESC. PRIMERO DE AGOSTO,12313,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12313.pdf
FRANCISCO MORAZAN,SANTA ANA,02,011_TIERRA DEL PADRE - ESC. REPUBLICA DE HONDURAS,12316,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12316.pdf
FRANCISCO MORAZAN,SANTA ANA,02,012_SICATACARE - ESC. FRANCISCO MORAZAN,12320,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12320.pdf
FRANCISCO MORAZAN,SANTA LUCIA,02,001_SANTA LUCIA - INST. SANTA LUCIA,12327,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12327.pdf
FRANCISCO MORAZAN,SANTA LUCIA,02,001_SANTA LUCIA - INST. SANTA LUCIA,12331,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12331.pdf
FRANCISCO MORAZAN,SANTA LUCIA,02,001_SANTA LUCIA - INST. SANTA LUCIA,12332,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12332.pdf
FRANCISCO MORAZAN,SANTA LUCIA,02,001_SANTA LUCIA - INST. SANTA LUCIA,12334,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12334.pdf
FRANCISCO MORAZAN,SANTA LUCIA,02,002_EL CHIMBO - ESC. DIONISIO DE HERRERA,12337,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12337.pdf
FRANCISCO MORAZAN,SANTA LUCIA,02,002_EL CHIMBO - ESC. DIONISIO DE HERRERA,12339,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12339.pdf
FRANCISCO MORAZAN,SANTA LUCIA,02,002_EL CHIMBO - ESC. DIONISIO DE HERRERA,12341,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12341.pdf
FRANCISCO MORAZAN,SANTA LUCIA,02,002_EL CHIMBO - ESC. DIONISIO DE HERRERA,12344,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12344.pdf
FRANCISCO MORAZAN,SANTA LUCIA,02,003_EL EDEN - CEB. MARCO AURELIO SOTO,12348,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12348.pdf
FRANCISCO MORAZAN,SANTA LUCIA,02,004_ZARABANDA - ESC. JUAN LINDO,12349,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12349.pdf
FRANCISCO MORAZAN,TALANGA,01,001_COL. CARIAS Y RODRIGUEZ - CEB JOSE ARTURO DUARTE,12358,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12358.pdf
FRANCISCO MORAZAN,TALANGA,01,001_COL. CARIAS Y RODRIGUEZ - CEB JOSE ARTURO DUARTE,12371,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12371.pdf
FRANCISCO MORAZAN,TALANGA,01,002_BO. LA VICTORIA - INST. MANUEL ZELAYA ROSALES,12377,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12377.pdf
FRANCISCO MORAZAN,TALANGA,01,002_BO. LA VICTORIA - INST. MANUEL ZELAYA ROSALES,12378,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12378.pdf
FRANCISCO MORAZAN,TALANGA,01,002_BO. LA VICTORIA - INST. MANUEL ZELAYA ROSALES,12379,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12379.pdf
FRANCISCO MORAZAN,TALANGA,01,003_BO. EL CENTRO - CEB REPUBLICA DEL ECUADOR,12383,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12383.pdf
FRANCISCO MORAZAN,TALANGA,01,004_BO. LA CEIBA - ESC. ROBERTO SUAZO CORDOVA,12396,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12396.pdf
FRANCISCO MORAZAN,TALANGA,01,004_BO. LA CEIBA - ESC. ROBERTO SUAZO CORDOVA,12398,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12398.pdf
FRANCISCO MORAZAN,TALANGA,02,002_AGUA BLANCA - ESC. VICENTE CACERES,12399,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12399.pdf
FRANCISCO MORAZAN,TALANGA,02,005_LA ERMITA - ESC. JUAN LINDO No. 1 Y No. 2,12408,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12408.pdf
FRANCISCO MORAZAN,TALANGA,02,005_LA ERMITA - ESC. JUAN LINDO No. 1 Y No. 2,12413,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12413.pdf
FRANCISCO MORAZAN,TALANGA,02,008_LAS QUEBRADAS - ESC. JOHN F. KENNEDY,12422,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12422.pdf
FRANCISCO MORAZAN,TALANGA,02,009_LOS CHARCOS - CEB LUIS LANDA,12424,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12424.pdf
FRANCISCO MORAZAN,TALANGA,02,010_RIO DULCE - ESC. JOSE TRINIDAD CABAÑAS,12427,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12427.pdf
FRANCISCO MORAZAN,TALANGA,02,012_CANDELARIA - ESC. GLORIA FIGUEROA DE LOPEZ,12430,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12430.pdf
FRANCISCO MORAZAN,TALANGA,02,016_EL ESTERO - ESC. DR. EUGENIO MATUTE CANIZALES,12435,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12435.pdf
FRANCISCO MORAZAN,TALANGA,02,024_EL OCOTAL - ESC. SOBERANIA NACIONAL,12445,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12445.pdf
FRANCISCO MORAZAN,TATUMBLA,02,002_COFRADIA - CEB DIONISIO DE HERRERA,12455,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12455.pdf
FRANCISCO MORAZAN,TATUMBLA,02,002_COFRADIA - CEB DIONISIO DE HERRERA,12458,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12458.pdf
FRANCISCO MORAZAN,TATUMBLA,02,002_COFRADIA - CEB DIONISIO DE HERRERA,12459,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12459.pdf
FRANCISCO MORAZAN,TATUMBLA,02,003_CUESTA GRANDE - ESC. SEBASTIAN GARCIA,12460,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12460.pdf
FRANCISCO MORAZAN,VALLE DE ANGELES,02,001_VALLE DE ANGELES - ESC. POLICARPO BONILLA,12474,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12474.pdf
FRANCISCO MORAZAN,VALLE DE ANGELES,02,001_VALLE DE ANGELES - ESC. POLICARPO BONILLA,12476,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12476.pdf
FRANCISCO MORAZAN,VALLE DE ANGELES,02,002_CERRO GRANDE - ESC. MANUEL BONILLA,12485,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12485.pdf
FRANCISCO MORAZAN,VALLE DE ANGELES,02,002_CERRO GRANDE - ESC. MANUEL BONILLA,12487,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12487.pdf
FRANCISCO MORAZAN,VALLE DE ANGELES,02,005_LAS CAÑADAS - CEB.ISRAEL MUÑOZ FRANCO,12500,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12500.pdf
FRANCISCO MORAZAN,VALLE DE ANGELES,02,013_ESPERANZA - ESC. LA ESPERANZA,12519,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12519.pdf
FRANCISCO MORAZAN,VALLE DE ANGELES,02,013_ESPERANZA - ESC. LA ESPERANZA,12521,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12521.pdf
FRANCISCO MORAZAN,VILLA SAN FRANCISCO,01,002_BO. EL CENTRO - ESC. MIGUEL PAZ BARAHONA,12531,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12531.pdf
FRANCISCO MORAZAN,VILLA SAN FRANCISCO,01,002_BO. EL CENTRO - ESC. MIGUEL PAZ BARAHONA,12540,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12540.pdf
FRANCISCO MORAZAN,VILLA SAN FRANCISCO,01,002_BO. EL CENTRO - ESC. MIGUEL PAZ BARAHONA,12544,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12544.pdf
FRANCISCO MORAZAN,VALLECILLOS,02,002_SAN JOSE DE LA MORA - ESC. DIONISIO DE HERRERA,12561,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12561.pdf
FRANCISCO MORAZAN,VALLECILLOS,02,003_TRINIDAD DE QUEBRADAS - CEB MANUEL DE JESÚS SUBIRANA,12565,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12565.pdf
