Departamento,Municipio,Centro,Mesa#
EL PARAISO,DANLI,056_CALPULES - ESC. CARLOS DIAZ GALLARDO,8526
EL PARAISO,DANLI,067_CAMPAMENTO No. 2 - ESC. FROYLAN TURCIOS,8554
EL PARAISO,DANLI,067_CAMPAMENTO No. 2 - ESC. FROYLAN TURCIOS,8555
EL PARAISO,DANLI,055_CAMPO ARGELIA - ESC. LEMPIRA,8522
EL PARAISO,DANLI,055_CAMPO ARGELIA - ESC. LEMPIRA,8523
EL PARAISO,DANLI,055_CAMPO ARGELIA - ESC. LEMPIRA,8524
EL PARAISO,DANLI,075_CERRO COLORADO - ESC. ALVARO CONTRERAS,8573
EL PARAISO,DANLI,075_CERRO COLORADO - ESC. ALVARO CONTRERAS,8574
EL PARAISO,DANLI,014_CHIRINAS - ESC. MANUEL BONILLA,8333
EL PARAISO,DANLI,014_CHIRINAS - ESC. MANUEL BONILLA,8334
EL PARAISO,DANLI,014_CHIRINAS - ESC. MANUEL BONILLA,8335
EL PARAISO,DANLI,050_CUYAMAPA - CEB. JUAN RAMON MOLINA,8507
EL PARAISO,DANLI,050_CUYAMAPA - CEB. JUAN RAMON MOLINA,8508
EL PARAISO,DANLI,050_CUYAMAPA - CEB. JUAN RAMON MOLINA,8509
EL PARAISO,DANLI,015_EL ARENAL - ESC. RODOLFO ROJAS,8336
EL PARAISO,DANLI,015_EL ARENAL - ESC. RODOLFO ROJAS,8337
EL PARAISO,DANLI,015_EL ARENAL - ESC. RODOLFO ROJAS,8338
EL PARAISO,DANLI,015_EL ARENAL - ESC. RODOLFO ROJAS,8339
EL PARAISO,DANLI,015_EL ARENAL - ESC. RODOLFO ROJAS,8340
EL PARAISO,DANLI,016_EL BARRO - ESC. LUIS LANDA,8341
EL PARAISO,DANLI,016_EL BARRO - ESC. LUIS LANDA,8342
EL PARAISO,DANLI,016_EL BARRO - ESC. LUIS LANDA,8343
EL PARAISO,DANLI,059_EL BENQUE - KiNDER LUZ Y ESPERANZA,8531
EL PARAISO,DANLI,059_EL BENQUE - KiNDER LUZ Y ESPERANZA,8532
EL PARAISO,DANLI,059_EL BENQUE - KiNDER LUZ Y ESPERANZA,8533
EL PARAISO,DANLI,059_EL BENQUE - KiNDER LUZ Y ESPERANZA,8534
EL PARAISO,DANLI,063_EL BORDO - CEB. JOSE CECILIO DEL VALLE,8544
EL PARAISO,DANLI,063_EL BORDO - CEB. JOSE CECILIO DEL VALLE,8545
EL PARAISO,DANLI,063_EL BORDO - CEB. JOSE CECILIO DEL VALLE,8546
EL PARAISO,DANLI,027_EL CAÑON - ESC. JOSE TRINIDAD CABAÑAS,8392
EL PARAISO,DANLI,027_EL CAÑON - ESC. JOSE TRINIDAD CABAÑAS,8393
EL PARAISO,DANLI,003_EL CEDRAL No. 1 - CEB. CLAUDIO BARRERA,8292
EL PARAISO,DANLI,003_EL CEDRAL No. 1 - CEB. CLAUDIO BARRERA,8293
EL PARAISO,DANLI,040_EL CEDRAL No. 2 - ESC. 14 DE JULIO,8446
EL PARAISO,DANLI,040_EL CEDRAL No. 2 - ESC. 14 DE JULIO,8447
EL PARAISO,DANLI,040_EL CEDRAL No. 2 - ESC. 14 DE JULIO,8448
EL PARAISO,DANLI,040_EL CEDRAL No. 2 - ESC. 14 DE JULIO,8449
EL PARAISO,DANLI,040_EL CEDRAL No. 2 - ESC. 14 DE JULIO,8450
EL PARAISO,DANLI,041_EL CHAGUITE DE LINACA - CEB. RAFAEL HELIODORO VALLE,8451
EL PARAISO,DANLI,041_EL CHAGUITE DE LINACA - CEB. RAFAEL HELIODORO VALLE,8452
EL PARAISO,DANLI,041_EL CHAGUITE DE LINACA - CEB. RAFAEL HELIODORO VALLE,8453
EL PARAISO,DANLI,041_EL CHAGUITE DE LINACA - CEB. RAFAEL HELIODORO VALLE,8454
EL PARAISO,DANLI,041_EL CHAGUITE DE LINACA - CEB. RAFAEL HELIODORO VALLE,8455
EL PARAISO,DANLI,041_EL CHAGUITE DE LINACA - CEB. RAFAEL HELIODORO VALLE,8456
EL PARAISO,DANLI,041_EL CHAGUITE DE LINACA - CEB. RAFAEL HELIODORO VALLE,8457
EL PARAISO,DANLI,009_EL CHAPARRAL - ESC. DIONISIO DE HERRERA,8319
EL PARAISO,DANLI,009_EL CHAPARRAL - ESC. DIONISIO DE HERRERA,8320
EL PARAISO,DANLI,009_EL CHAPARRAL - ESC. DIONISIO DE HERRERA,8321
EL PARAISO,DANLI,009_EL CHAPARRAL - ESC. DIONISIO DE HERRERA,8322
EL PARAISO,DANLI,017_EL CHICHICASTE - ESC. JOSE TRINIDAD REYES,8344
EL PARAISO,DANLI,017_EL CHICHICASTE - ESC. JOSE TRINIDAD REYES,8345
EL PARAISO,DANLI,017_EL CHICHICASTE - ESC. JOSE TRINIDAD REYES,8346
EL PARAISO,DANLI,017_EL CHICHICASTE - ESC. JOSE TRINIDAD REYES,8347
EL PARAISO,DANLI,017_EL CHICHICASTE - ESC. JOSE TRINIDAD REYES,8348
EL PARAISO,DANLI,017_EL CHICHICASTE - ESC. JOSE TRINIDAD REYES,8349
EL PARAISO,DANLI,017_EL CHICHICASTE - ESC. JOSE TRINIDAD REYES,8350
EL PARAISO,DANLI,017_EL CHICHICASTE - ESC. JOSE TRINIDAD REYES,8351
EL PARAISO,DANLI,033_EL COYOLAR - ESC. NUEVO ORIENTE (2),8413
EL PARAISO,DANLI,033_EL COYOLAR - ESC. NUEVO ORIENTE (2),8414
EL PARAISO,DANLI,033_EL COYOLAR - ESC. NUEVO ORIENTE (2),8415
EL PARAISO,DANLI,033_EL COYOLAR - ESC. NUEVO ORIENTE (2),8416
EL PARAISO,DANLI,031_EL EMPALME - CEB. MIRIAN JUDITH GALLARDO,8402
EL PARAISO,DANLI,031_EL EMPALME - CEB. MIRIAN JUDITH GALLARDO,8403
EL PARAISO,DANLI,031_EL EMPALME - CEB. MIRIAN JUDITH GALLARDO,8404
EL PARAISO,DANLI,031_EL EMPALME - CEB. MIRIAN JUDITH GALLARDO,8405
EL PARAISO,DANLI,031_EL EMPALME - CEB. MIRIAN JUDITH GALLARDO,8406
EL PARAISO,DANLI,031_EL EMPALME - CEB. MIRIAN JUDITH GALLARDO,8407
EL PARAISO,DANLI,031_EL EMPALME - CEB. MIRIAN JUDITH GALLARDO,8408
EL PARAISO,DANLI,031_EL EMPALME - CEB. MIRIAN JUDITH GALLARDO,8409
EL PARAISO,DANLI,071_EL GUABAL - ESC. SANTOS ESTEBAN GUARDIOLA,8562
EL PARAISO,DANLI,071_EL GUABAL - ESC. SANTOS ESTEBAN GUARDIOLA,8563
EL PARAISO,DANLI,051_EL GUANO - CEB. DIONISIO DE HERRERA,8510
EL PARAISO,DANLI,051_EL GUANO - CEB. DIONISIO DE HERRERA,8511
EL PARAISO,DANLI,051_EL GUANO - CEB. DIONISIO DE HERRERA,8512
EL PARAISO,DANLI,051_EL GUANO - CEB. DIONISIO DE HERRERA,8513
EL PARAISO,DANLI,051_EL GUANO - CEB. DIONISIO DE HERRERA,8514
EL PARAISO,DANLI,051_EL GUANO - CEB. DIONISIO DE HERRERA,8515
EL PARAISO,DANLI,018_EL MAGUELAR - CEB. JOSE TRINIDAD REYES,8352
EL PARAISO,DANLI,018_EL MAGUELAR - CEB. JOSE TRINIDAD REYES,8353
EL PARAISO,DANLI,018_EL MAGUELAR - CEB. JOSE TRINIDAD REYES,8354
EL PARAISO,DANLI,018_EL MAGUELAR - CEB. JOSE TRINIDAD REYES,8355
EL PARAISO,DANLI,018_EL MAGUELAR - CEB. JOSE TRINIDAD REYES,8356
EL PARAISO,DANLI,018_EL MAGUELAR - CEB. JOSE TRINIDAD REYES,8357
EL PARAISO,DANLI,018_EL MAGUELAR - CEB. JOSE TRINIDAD REYES,8358
EL PARAISO,DANLI,020_EL MATASANO - ESC. RAMON MOLINA,8362
EL PARAISO,DANLI,020_EL MATASANO - ESC. RAMON MOLINA,8363
EL PARAISO,DANLI,020_EL MATASANO - ESC. RAMON MOLINA,8364
EL PARAISO,DANLI,020_EL MATASANO - ESC. RAMON MOLINA,8365
EL PARAISO,DANLI,022_EL OBRAJE - CEB. REPUBLICA DE GUATEMALA,8369
EL PARAISO,DANLI,022_EL OBRAJE - CEB. REPUBLICA DE GUATEMALA,8370
EL PARAISO,DANLI,022_EL OBRAJE - CEB. REPUBLICA DE GUATEMALA,8371
EL PARAISO,DANLI,022_EL OBRAJE - CEB. REPUBLICA DE GUATEMALA,8372
EL PARAISO,DANLI,022_EL OBRAJE - CEB. REPUBLICA DE GUATEMALA,8373
EL PARAISO,DANLI,022_EL OBRAJE - CEB. REPUBLICA DE GUATEMALA,8374
EL PARAISO,DANLI,022_EL OBRAJE - CEB. REPUBLICA DE GUATEMALA,8375
EL PARAISO,DANLI,023_EL OLINGO O EL PORVENIR - ESC. SALATIEL ROSALES,8376
EL PARAISO,DANLI,023_EL OLINGO O EL PORVENIR - ESC. SALATIEL ROSALES,8377
EL PARAISO,DANLI,023_EL OLINGO O EL PORVENIR - ESC. SALATIEL ROSALES,8378
EL PARAISO,DANLI,023_EL OLINGO O EL PORVENIR - ESC. SALATIEL ROSALES,8379
EL PARAISO,DANLI,023_EL OLINGO O EL PORVENIR - ESC. SALATIEL ROSALES,8380
EL PARAISO,DANLI,023_EL OLINGO O EL PORVENIR - ESC. SALATIEL ROSALES,8381
EL PARAISO,DANLI,048_EL PARAISITO - CEB. 14 DE JULIO,8490
EL PARAISO,DANLI,048_EL PARAISITO - CEB. 14 DE JULIO,8491
EL PARAISO,DANLI,048_EL PARAISITO - CEB. 14 DE JULIO,8492
EL PARAISO,DANLI,048_EL PARAISITO - CEB. 14 DE JULIO,8493
EL PARAISO,DANLI,066_EL PASTAL - ESC. REPUBLICA DE HONDURAS,8552
EL PARAISO,DANLI,066_EL PASTAL - ESC. REPUBLICA DE HONDURAS,8553
EL PARAISO,DANLI,024_EL PATASTE - ESC. FRANCISCO MORAZAN,8382
EL PARAISO,DANLI,024_EL PATASTE - ESC. FRANCISCO MORAZAN,8383
EL PARAISO,DANLI,025_EL PESCADERO - ESC. FRANCISCO MORAZAN,8384
EL PARAISO,DANLI,025_EL PESCADERO - ESC. FRANCISCO MORAZAN,8385
EL PARAISO,DANLI,025_EL PESCADERO - ESC. FRANCISCO MORAZAN,8386
EL PARAISO,DANLI,025_EL PESCADERO - ESC. FRANCISCO MORAZAN,8387
EL PARAISO,DANLI,026_EL PORVENIR - CEB. RENOVACION,8388
EL PARAISO,DANLI,026_EL PORVENIR - CEB. RENOVACION,8389
EL PARAISO,DANLI,026_EL PORVENIR - CEB. RENOVACION,8390
EL PARAISO,DANLI,026_EL PORVENIR - CEB. RENOVACION,8391
EL PARAISO,DANLI,029_EL POZO BENDITO - ESC. JOSE CECILIO DEL VALLE,8396
EL PARAISO,DANLI,029_EL POZO BENDITO - ESC. JOSE CECILIO DEL VALLE,8397
EL PARAISO,DANLI,028_EL QUEBRADON - ESC. RAMON ROSA,8394
EL PARAISO,DANLI,028_EL QUEBRADON - ESC. RAMON ROSA,8395
EL PARAISO,DANLI,030_EL TABLON - CEB. RAMON ROSA,8398
EL PARAISO,DANLI,030_EL TABLON - CEB. RAMON ROSA,8399
EL PARAISO,DANLI,030_EL TABLON - CEB. RAMON ROSA,8400
EL PARAISO,DANLI,030_EL TABLON - CEB. RAMON ROSA,8401
EL PARAISO,DANLI,073_EL ZARZAL - ESC. ESTEBAN  GUARDIOLA,8568
EL PARAISO,DANLI,073_EL ZARZAL - ESC. ESTEBAN  GUARDIOLA,8569
EL PARAISO,DANLI,073_EL ZARZAL - ESC. ESTEBAN  GUARDIOLA,8570
EL PARAISO,DANLI,073_EL ZARZAL - ESC. ESTEBAN  GUARDIOLA,8571
EL PARAISO,DANLI,034_JUTIAPA - ESC. JOSE ANTONIO DOMINGUEZ,8417
EL PARAISO,DANLI,034_JUTIAPA - ESC. JOSE ANTONIO DOMINGUEZ,8418
EL PARAISO,DANLI,034_JUTIAPA - ESC. JOSE ANTONIO DOMINGUEZ,8419
EL PARAISO,DANLI,034_JUTIAPA - ESC. JOSE ANTONIO DOMINGUEZ,8420
EL PARAISO,DANLI,034_JUTIAPA - ESC. JOSE ANTONIO DOMINGUEZ,8421
EL PARAISO,DANLI,034_JUTIAPA - ESC. JOSE ANTONIO DOMINGUEZ,8422
EL PARAISO,DANLI,034_JUTIAPA - ESC. JOSE ANTONIO DOMINGUEZ,8423
EL PARAISO,DANLI,034_JUTIAPA - ESC. JOSE ANTONIO DOMINGUEZ,8424
EL PARAISO,DANLI,034_JUTIAPA - ESC. JOSE ANTONIO DOMINGUEZ,8425
EL PARAISO,DANLI,034_JUTIAPA - ESC. JOSE ANTONIO DOMINGUEZ,8426
EL PARAISO,DANLI,034_JUTIAPA - ESC. JOSE ANTONIO DOMINGUEZ,8427
EL PARAISO,DANLI,004_LA ACAMPO APALI - ESC. ROBERTO SUAZO CORDOVA,8294
EL PARAISO,DANLI,004_LA ACAMPO APALI - ESC. ROBERTO SUAZO CORDOVA,8295
EL PARAISO,DANLI,004_LA ACAMPO APALI - ESC. ROBERTO SUAZO CORDOVA,8296
EL PARAISO,DANLI,043_LA COOPERATIVA - ESC. MARCO AURELIO SOTO,8461
EL PARAISO,DANLI,043_LA COOPERATIVA - ESC. MARCO AURELIO SOTO,8462
EL PARAISO,DANLI,019_LA DANTA - CEB. FRANCISCO MORAZAN,8359
EL PARAISO,DANLI,019_LA DANTA - CEB. FRANCISCO MORAZAN,8360
EL PARAISO,DANLI,019_LA DANTA - CEB. FRANCISCO MORAZAN,8361
EL PARAISO,DANLI,052_LA ESPERANZA - CEB. AGUSTO C. COELLO,8516
EL PARAISO,DANLI,052_LA ESPERANZA - CEB. AGUSTO C. COELLO,8517
EL PARAISO,DANLI,052_LA ESPERANZA - CEB. AGUSTO C. COELLO,8518
EL PARAISO,DANLI,052_LA ESPERANZA - CEB. AGUSTO C. COELLO,8519
EL PARAISO,DANLI,008_LA LAGUNA No. 1 - ESC. JUAN LINDO,8316
EL PARAISO,DANLI,008_LA LAGUNA No. 1 - ESC. JUAN LINDO,8317
EL PARAISO,DANLI,008_LA LAGUNA No. 1 - ESC. JUAN LINDO,8318
EL PARAISO,DANLI,070_LA LIMA - ESC. JOSE TRINIDAD REYES,8560
EL PARAISO,DANLI,070_LA LIMA - ESC. JOSE TRINIDAD REYES,8561
EL PARAISO,DANLI,035_LA LIMA DE ESCUAPA - ESC. DIONISIO DE HERRERA,8428
EL PARAISO,DANLI,035_LA LIMA DE ESCUAPA - ESC. DIONISIO DE HERRERA,8429
EL PARAISO,DANLI,035_LA LIMA DE ESCUAPA - ESC. DIONISIO DE HERRERA,8430
EL PARAISO,DANLI,037_LA LODOSA - ESC. ALVARO CONTRERAS,8434
EL PARAISO,DANLI,037_LA LODOSA - ESC. ALVARO CONTRERAS,8435
EL PARAISO,DANLI,037_LA LODOSA - ESC. ALVARO CONTRERAS,8436
EL PARAISO,DANLI,064_LA PROVIDENCIA - ESC. EUGENIO SOSA ARDON,8547
EL PARAISO,DANLI,064_LA PROVIDENCIA - ESC. EUGENIO SOSA ARDON,8548
EL PARAISO,DANLI,068_LA REDONDA EL AGUILA - ESC. JUAN LINDO,8556
EL PARAISO,DANLI,068_LA REDONDA EL AGUILA - ESC. JUAN LINDO,8557
EL PARAISO,DANLI,074_LA REFORMA CUYAMAPA NO.2 - ESC. PEDRO ARTURO SEVILLA,8572
EL PARAISO,DANLI,060_LA TRINIDAD O SARTENEJAS - ESC. FRANCISCO MORAZAN,8535
EL PARAISO,DANLI,060_LA TRINIDAD O SARTENEJAS - ESC. FRANCISCO MORAZAN,8536
EL PARAISO,DANLI,060_LA TRINIDAD O SARTENEJAS - ESC. FRANCISCO MORAZAN,8537
EL PARAISO,DANLI,060_LA TRINIDAD O SARTENEJAS - ESC. FRANCISCO MORAZAN,8538
EL PARAISO,DANLI,060_LA TRINIDAD O SARTENEJAS - ESC. FRANCISCO MORAZAN,8539
EL PARAISO,DANLI,039_LAS ANIMAS - ESC. EL ESFUERZO,8440
EL PARAISO,DANLI,039_LAS ANIMAS - ESC. EL ESFUERZO,8441
EL PARAISO,DANLI,039_LAS ANIMAS - ESC. EL ESFUERZO,8442
EL PARAISO,DANLI,039_LAS ANIMAS - ESC. EL ESFUERZO,8443
EL PARAISO,DANLI,039_LAS ANIMAS - ESC. EL ESFUERZO,8444
EL PARAISO,DANLI,039_LAS ANIMAS - ESC. EL ESFUERZO,8445
EL PARAISO,DANLI,054_LAS CAMELIAS - ESC. ALFONSO XIII,8520
EL PARAISO,DANLI,054_LAS CAMELIAS - ESC. ALFONSO XIII,8521
EL PARAISO,DANLI,010_LAS DELICIAS - ESCUELA CARLOS HARTLING,8323
EL PARAISO,DANLI,038_LAS VEGAS - ESC. MARCO AURELIO SOTO,8437
EL PARAISO,DANLI,038_LAS VEGAS - ESC. MARCO AURELIO SOTO,8438
EL PARAISO,DANLI,038_LAS VEGAS - ESC. MARCO AURELIO SOTO,8439
EL PARAISO,DANLI,005_LIMA APALI - ESC. FRANCISCO MORAZAN,8297
EL PARAISO,DANLI,005_LIMA APALI - ESC. FRANCISCO MORAZAN,8298
EL PARAISO,DANLI,005_LIMA APALI - ESC. FRANCISCO MORAZAN,8299
EL PARAISO,DANLI,057_LOS ALMENDROS - CEB. FRANCISCO MORAZAN,8527
EL PARAISO,DANLI,057_LOS ALMENDROS - CEB. FRANCISCO MORAZAN,8528
EL PARAISO,DANLI,057_LOS ALMENDROS - CEB. FRANCISCO MORAZAN,8529
EL PARAISO,DANLI,057_LOS ALMENDROS - CEB. FRANCISCO MORAZAN,8530
EL PARAISO,DANLI,072_LOS MEZCALES - ESC. MAMILIO RODAS,8564
EL PARAISO,DANLI,072_LOS MEZCALES - ESC. MAMILIO RODAS,8565
EL PARAISO,DANLI,072_LOS MEZCALES - ESC. MAMILIO RODAS,8566
EL PARAISO,DANLI,072_LOS MEZCALES - ESC. MAMILIO RODAS,8567
EL PARAISO,DANLI,042_PALMILLAS - CEB. TIBURCIO RODRIGUEZ,8458
EL PARAISO,DANLI,042_PALMILLAS - CEB. TIBURCIO RODRIGUEZ,8459
EL PARAISO,DANLI,042_PALMILLAS - CEB. TIBURCIO RODRIGUEZ,8460
EL PARAISO,DANLI,013_PUEBLO NUEVO No. 2 - ESC. CRISTOBAL COLON,8330
EL PARAISO,DANLI,013_PUEBLO NUEVO No. 2 - ESC. CRISTOBAL COLON,8331
EL PARAISO,DANLI,013_PUEBLO NUEVO No. 2 - ESC. CRISTOBAL COLON,8332
EL PARAISO,DANLI,032_QUEBRADA ARRIBA U OCULI - ESC. RAFAEL MEDINA RAUDALES,8410
EL PARAISO,DANLI,032_QUEBRADA ARRIBA U OCULI - ESC. RAFAEL MEDINA RAUDALES,8411
EL PARAISO,DANLI,032_QUEBRADA ARRIBA U OCULI - ESC. RAFAEL MEDINA RAUDALES,8412
EL PARAISO,DANLI,021_QUEBRADA CHIQUITA No. 1 - CEB. COSME GARCIA,8366
EL PARAISO,DANLI,021_QUEBRADA CHIQUITA No. 1 - CEB. COSME GARCIA,8367
EL PARAISO,DANLI,021_QUEBRADA CHIQUITA No. 1 - CEB. COSME GARCIA,8368
EL PARAISO,DANLI,044_QUEBRADA LARGA - CEB. JUAN LINDO,8463
EL PARAISO,DANLI,044_QUEBRADA LARGA - CEB. JUAN LINDO,8464
EL PARAISO,DANLI,044_QUEBRADA LARGA - CEB. JUAN LINDO,8465
EL PARAISO,DANLI,044_QUEBRADA LARGA - CEB. JUAN LINDO,8466
EL PARAISO,DANLI,044_QUEBRADA LARGA - CEB. JUAN LINDO,8467
EL PARAISO,DANLI,045_SAN DIEGO - CEB. JOSE TRINIDAD CABAÑAS,8468
EL PARAISO,DANLI,045_SAN DIEGO - CEB. JOSE TRINIDAD CABAÑAS,8469
EL PARAISO,DANLI,045_SAN DIEGO - CEB. JOSE TRINIDAD CABAÑAS,8470
EL PARAISO,DANLI,045_SAN DIEGO - CEB. JOSE TRINIDAD CABAÑAS,8471
EL PARAISO,DANLI,045_SAN DIEGO - CEB. JOSE TRINIDAD CABAÑAS,8472
EL PARAISO,DANLI,045_SAN DIEGO - CEB. JOSE TRINIDAD CABAÑAS,8473
EL PARAISO,DANLI,045_SAN DIEGO - CEB. JOSE TRINIDAD CABAÑAS,8474
EL PARAISO,DANLI,045_SAN DIEGO - CEB. JOSE TRINIDAD CABAÑAS,8475
EL PARAISO,DANLI,012_SAN JOSE DE AZABACHE - ESC. LA LIBERTAD,8324
EL PARAISO,DANLI,012_SAN JOSE DE AZABACHE - ESC. LA LIBERTAD,8325
EL PARAISO,DANLI,012_SAN JOSE DE AZABACHE - ESC. LA LIBERTAD,8326
EL PARAISO,DANLI,012_SAN JOSE DE AZABACHE - ESC. LA LIBERTAD,8327
EL PARAISO,DANLI,012_SAN JOSE DE AZABACHE - ESC. LA LIBERTAD,8328
EL PARAISO,DANLI,012_SAN JOSE DE AZABACHE - ESC. LA LIBERTAD,8329
EL PARAISO,DANLI,046_SAN JULIAN - CEB. LUIS LANDA,8476
EL PARAISO,DANLI,046_SAN JULIAN - CEB. LUIS LANDA,8477
EL PARAISO,DANLI,046_SAN JULIAN - CEB. LUIS LANDA,8478
EL PARAISO,DANLI,046_SAN JULIAN - CEB. LUIS LANDA,8479
EL PARAISO,DANLI,065_SAN MIGUELITO DE LA BATEA - CEB. JOSE CECILIO DEL VALLE,8549
EL PARAISO,DANLI,065_SAN MIGUELITO DE LA BATEA - CEB. JOSE CECILIO DEL VALLE,8550
EL PARAISO,DANLI,065_SAN MIGUELITO DE LA BATEA - CEB. JOSE CECILIO DEL VALLE,8551
EL PARAISO,DANLI,047_SANTA MARIA - CEB. JOSE CECILIO DEL VALLE,8480
EL PARAISO,DANLI,047_SANTA MARIA - CEB. JOSE CECILIO DEL VALLE,8481
EL PARAISO,DANLI,047_SANTA MARIA - CEB. JOSE CECILIO DEL VALLE,8482
EL PARAISO,DANLI,047_SANTA MARIA - CEB. JOSE CECILIO DEL VALLE,8483
EL PARAISO,DANLI,047_SANTA MARIA - CEB. JOSE CECILIO DEL VALLE,8484
EL PARAISO,DANLI,047_SANTA MARIA - CEB. JOSE CECILIO DEL VALLE,8485
EL PARAISO,DANLI,047_SANTA MARIA - CEB. JOSE CECILIO DEL VALLE,8486
EL PARAISO,DANLI,047_SANTA MARIA - CEB. JOSE CECILIO DEL VALLE,8487
EL PARAISO,DANLI,047_SANTA MARIA - CEB. JOSE CECILIO DEL VALLE,8488
EL PARAISO,DANLI,047_SANTA MARIA - CEB. JOSE CECILIO DEL VALLE,8489
EL PARAISO,DANLI,049_VILLA SANTA - ESC. AUGUSTO C. COELLO,8494
EL PARAISO,DANLI,049_VILLA SANTA - ESC. AUGUSTO C. COELLO,8495
EL PARAISO,DANLI,049_VILLA SANTA - ESC. AUGUSTO C. COELLO,8496
EL PARAISO,DANLI,049_VILLA SANTA - ESC. AUGUSTO C. COELLO,8497
EL PARAISO,DANLI,049_VILLA SANTA - ESC. AUGUSTO C. COELLO,8498
EL PARAISO,DANLI,049_VILLA SANTA - ESC. AUGUSTO C. COELLO,8499
EL PARAISO,DANLI,049_VILLA SANTA - ESC. AUGUSTO C. COELLO,8500
EL PARAISO,DANLI,049_VILLA SANTA - ESC. AUGUSTO C. COELLO,8501
EL PARAISO,DANLI,049_VILLA SANTA - ESC. AUGUSTO C. COELLO,8502
EL PARAISO,DANLI,049_VILLA SANTA - ESC. AUGUSTO C. COELLO,8503
EL PARAISO,DANLI,049_VILLA SANTA - ESC. AUGUSTO C. COELLO,8504
EL PARAISO,DANLI,049_VILLA SANTA - ESC. AUGUSTO C. COELLO,8505
EL PARAISO,DANLI,049_VILLA SANTA - ESC. AUGUSTO C. COELLO,8506
EL PARAISO,DANLI,002_BO. ABAJO - A.D.A.G.O.,8144
EL PARAISO,DANLI,002_BO. ABAJO - A.D.A.G.O.,8145
EL PARAISO,DANLI,002_BO. ABAJO - A.D.A.G.O.,8146
EL PARAISO,DANLI,002_BO. ABAJO - A.D.A.G.O.,8147
EL PARAISO,DANLI,002_BO. ABAJO - A.D.A.G.O.,8148
EL PARAISO,DANLI,002_BO. ABAJO - A.D.A.G.O.,8149
EL PARAISO,DANLI,002_BO. ABAJO - A.D.A.G.O.,8150
EL PARAISO,DANLI,002_BO. ABAJO - A.D.A.G.O.,8151
EL PARAISO,DANLI,020_BO. EL CARMELO - INST. DEPARTAMENTAL DE ORIENTE,8283
EL PARAISO,DANLI,020_BO. EL CARMELO - INST. DEPARTAMENTAL DE ORIENTE,8284
EL PARAISO,DANLI,020_BO. EL CARMELO - INST. DEPARTAMENTAL DE ORIENTE,8285
EL PARAISO,DANLI,020_BO. EL CARMELO - INST. DEPARTAMENTAL DE ORIENTE,8286
EL PARAISO,DANLI,020_BO. EL CARMELO - INST. DEPARTAMENTAL DE ORIENTE,8287
EL PARAISO,DANLI,020_BO. EL CARMELO - INST. DEPARTAMENTAL DE ORIENTE,8288
EL PARAISO,DANLI,020_BO. EL CARMELO - INST. DEPARTAMENTAL DE ORIENTE,8289
EL PARAISO,DANLI,020_BO. EL CARMELO - INST. DEPARTAMENTAL DE ORIENTE,8290
EL PARAISO,DANLI,020_BO. EL CARMELO - INST. DEPARTAMENTAL DE ORIENTE,8291
EL PARAISO,DANLI,016_BO. EL CENTRO - ESC. MANUEL ADALID GAMERO,8249
EL PARAISO,DANLI,016_BO. EL CENTRO - ESC. MANUEL ADALID GAMERO,8250
EL PARAISO,DANLI,016_BO. EL CENTRO - ESC. MANUEL ADALID GAMERO,8251
EL PARAISO,DANLI,016_BO. EL CENTRO - ESC. MANUEL ADALID GAMERO,8252
EL PARAISO,DANLI,016_BO. EL CENTRO - ESC. MANUEL ADALID GAMERO,8253
EL PARAISO,DANLI,016_BO. EL CENTRO - ESC. MANUEL ADALID GAMERO,8254
EL PARAISO,DANLI,016_BO. EL CENTRO - ESC. MANUEL ADALID GAMERO,8255
EL PARAISO,DANLI,016_BO. EL CENTRO - ESC. MANUEL ADALID GAMERO,8256
EL PARAISO,DANLI,016_BO. EL CENTRO - ESC. MANUEL ADALID GAMERO,8257
EL PARAISO,DANLI,016_BO. EL CENTRO - ESC. MANUEL ADALID GAMERO,8258
EL PARAISO,DANLI,010_BO. LA REFORMA - ESC. REPUBLICA DE NICARAGUA,8220
EL PARAISO,DANLI,010_BO. LA REFORMA - ESC. REPUBLICA DE NICARAGUA,8221
EL PARAISO,DANLI,010_BO. LA REFORMA - ESC. REPUBLICA DE NICARAGUA,8222
EL PARAISO,DANLI,010_BO. LA REFORMA - ESC. REPUBLICA DE NICARAGUA,8223
EL PARAISO,DANLI,010_BO. LA REFORMA - ESC. REPUBLICA DE NICARAGUA,8224
EL PARAISO,DANLI,010_BO. LA REFORMA - ESC. REPUBLICA DE NICARAGUA,8225
EL PARAISO,DANLI,010_BO. LA REFORMA - ESC. REPUBLICA DE NICARAGUA,8226
EL PARAISO,DANLI,010_BO. LA REFORMA - ESC. REPUBLICA DE NICARAGUA,8227
EL PARAISO,DANLI,010_BO. LA REFORMA - ESC. REPUBLICA DE NICARAGUA,8228
EL PARAISO,DANLI,010_BO. LA REFORMA - ESC. REPUBLICA DE NICARAGUA,8229
EL PARAISO,DANLI,017_BO. LAS COLINAS - ESC. GABRIELA MISTRAL,8259
EL PARAISO,DANLI,017_BO. LAS COLINAS - ESC. GABRIELA MISTRAL,8260
EL PARAISO,DANLI,017_BO. LAS COLINAS - ESC. GABRIELA MISTRAL,8261
EL PARAISO,DANLI,017_BO. LAS COLINAS - ESC. GABRIELA MISTRAL,8262
EL PARAISO,DANLI,017_BO. LAS COLINAS - ESC. GABRIELA MISTRAL,8263
