Departamento,Municipio,Zona,Centro,Acta,PDF Link
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,441_COL. LA PRADERA - ESC. JOSE ANGEL ZUNIGA HUETE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,450_COL. NUEVA ESPERANZA - ESC. TOMAS A. DOLMO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,450_COL. NUEVA ESPERANZA - ESC. TOMAS A. DOLMO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,450_COL. NUEVA ESPERANZA - ESC. TOMAS A. DOLMO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,452_COL. LA PRIMAVERA - THE NEW GENESIS ,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,454_COL. TILOARQUE No. 1 - INST. CENTRAL VICENTE CACERES,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,455_BO. GUACERIQUE - ESC. REPUBLICA DEL BRASIL,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,456_BO. LA GRANJA - ESC. CLUB DE LEONES No. 2,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,456_BO. LA GRANJA - ESC. CLUB DE LEONES No. 2,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,456_BO. LA GRANJA - ESC. CLUB DE LEONES No. 2,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,458_COL. JARDINES DE TONCONTIN - CEB RAMON VILLEDA MORALES,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,464_COL. PEDREGAL DE SAN JOSE - ESC. REPUBLICA DEL PERU,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,464_COL. PEDREGAL DE SAN JOSE - ESC. REPUBLICA DEL PERU,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,464_COL. PEDREGAL DE SAN JOSE - ESC. REPUBLICA DEL PERU,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,464_COL. PEDREGAL DE SAN JOSE - ESC. REPUBLICA DEL PERU,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,470_COL. MONTELIMAR - INST. ALFONSO G. ZELAYA (ANEXO),[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,474_COL. OSCAR A. FLORES - ESC. REPUBLICA DE ITALIA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,476_COL. LOARQUE SUR - JARDIN DE NIÑOS AGUILAR PAZ,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,482_COL. LOS CALPULES - CEBG. MANUEL ZELAYA ROSALES,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,483_COL. LOS CALPULES - CEPB JOSE HECTOR PAVON,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,483_COL. LOS CALPULES - CEPB JOSE HECTOR PAVON,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,485_COL. MIRADOR SAN ISIDRO - ESC. WEST MONT,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,489_COL. LA POPULAR - ESC. CANADA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,489_COL. LA POPULAR - ESC. CANADA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,489_COL. LA POPULAR - ESC. CANADA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,490_COL. SAN JOSE DE LA PEÑA - ESC. PAQUITA GUERRERO VIUDA DE LARDIZABAL,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,490_COL. SAN JOSE DE LA PEÑA - ESC. PAQUITA GUERRERO VIUDA DE LARDIZABAL,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,490_COL. SAN JOSE DE LA PEÑA - ESC. PAQUITA GUERRERO VIUDA DE LARDIZABAL,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,492_COL. MONTES SINAI - CEB JORGE J. LARACH,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,492_COL. MONTES SINAI - CEB JORGE J. LARACH,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,493_COL. LA PEÑA - CEPB EL EDEN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,493_COL. LA PEÑA - CEPB EL EDEN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,493_COL. LA PEÑA - CEPB EL EDEN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,498_COL. MONTERREY - ESC. ALBA NORA GUNERA DE MELGAR,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,498_COL. MONTERREY - ESC. ALBA NORA GUNERA DE MELGAR,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,498_COL. MONTERREY - ESC. ALBA NORA GUNERA DE MELGAR,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,498_COL. MONTERREY - ESC. ALBA NORA GUNERA DE MELGAR,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,498_COL. MONTERREY - ESC. ALBA NORA GUNERA DE MELGAR,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,498_COL. MONTERREY - ESC. ALBA NORA GUNERA DE MELGAR,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,498_COL. MONTERREY - ESC. ALBA NORA GUNERA DE MELGAR,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,502_COL. ALEMAN - INST. MONTERREY,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,505_COL. SAN JOSE DE LA VEGA - CEB. MICHELL J. HASBUM,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,512_COL. ARTURO QUEZADA - CEB. ARTURO QUEZADA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,512_COL. ARTURO QUEZADA - CEB. ARTURO QUEZADA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,512_COL. ARTURO QUEZADA - CEB. ARTURO QUEZADA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,512_COL. ARTURO QUEZADA - CEB. ARTURO QUEZADA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,512_COL. ARTURO QUEZADA - CEB. ARTURO QUEZADA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,512_COL. ARTURO QUEZADA - CEB. ARTURO QUEZADA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,512_COL. ARTURO QUEZADA - CEB. ARTURO QUEZADA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,513_COL. RAMON AMAYA AMADOR - ESC. RONALDO ROLL,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,515_ALTOS DE LOS PINOS - CEB JAIME ROMERO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,515_ALTOS DE LOS PINOS - CEB JAIME ROMERO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,515_ALTOS DE LOS PINOS - CEB JAIME ROMERO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,516_NUEVA CAPITAL - ESC. Y INST. SANTA TERESA DE JESUS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,516_NUEVA CAPITAL - ESC. Y INST. SANTA TERESA DE JESUS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,516_NUEVA CAPITAL - ESC. Y INST. SANTA TERESA DE JESUS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,516_NUEVA CAPITAL - ESC. Y INST. SANTA TERESA DE JESUS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,516_NUEVA CAPITAL - ESC. Y INST. SANTA TERESA DE JESUS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,516_NUEVA CAPITAL - ESC. Y INST. SANTA TERESA DE JESUS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,516_NUEVA CAPITAL - ESC. Y INST. SANTA TERESA DE JESUS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,516_NUEVA CAPITAL - ESC. Y INST. SANTA TERESA DE JESUS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,516_NUEVA CAPITAL - ESC. Y INST. SANTA TERESA DE JESUS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,517_COL. NUEVA DANLI - ESC. BESSIE W. DE REINA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,518_COL. NUEVA ESPAÑA - ESC. NUEVA ESPAÑA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,519_COL. ARCIERI - CEB ABOG. RAMON CALIX FIGUEROA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,519_COL. ARCIERI - CEB ABOG. RAMON CALIX FIGUEROA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,520_COL. CANAAN - ESC. ENMANUEL,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,520_COL. CANAAN - ESC. ENMANUEL,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,524_COL. PRIMERO DE DICIEMBRE - INSTITUTO MEXICO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,524_COL. PRIMERO DE DICIEMBRE - INSTITUTO MEXICO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,524_COL. PRIMERO DE DICIEMBRE - INSTITUTO MEXICO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,524_COL. PRIMERO DE DICIEMBRE - INSTITUTO MEXICO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,524_COL. PRIMERO DE DICIEMBRE - INSTITUTO MEXICO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,"525_COL. AYESTAS - JN, ESC E INST. SHALOM JIREH",[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,529_COL. FRANCISCO MORAZAN - CEB.  FRANCISCO MORAZAN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,529_COL. FRANCISCO MORAZAN - CEB.  FRANCISCO MORAZAN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,531_COL. UNIDAD Y FUERZA - CEB RAFAEL PINEDA PONCE # 2,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,531_COL. UNIDAD Y FUERZA - CEB RAFAEL PINEDA PONCE # 2,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,534_COL. MONTES DE LOS OLIVOS - ESC. MONTES DE LOS OLIVOS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,534_COL. MONTES DE LOS OLIVOS - ESC. MONTES DE LOS OLIVOS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,536_COL. RES. LA CAÑADA - CEBG. JOSE RAMON CALIX FIGUEROA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,540_COL. EL SITIO - ESC. JUAN RAMÓN MOLINA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,001_BO. EL CHILE - CEB. MANUEL BONILLA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,001_BO. EL CHILE - CEB. MANUEL BONILLA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,003_COL. SOTO - ESC. LEOVIGILDO PINEDA CARDONA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,003_COL. SOTO - ESC. LEOVIGILDO PINEDA CARDONA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,005_BO. GUAMILITO - ESC. JOSE SIMON AZCONA HOYO NO.2,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,005_BO. GUAMILITO - ESC. JOSE SIMON AZCONA HOYO NO.2,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,005_BO. GUAMILITO - ESC. JOSE SIMON AZCONA HOYO NO.2,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,007_BO. CENTRO DE COMAYAGUELA - INST. MIXTO HIBUERAS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,011_BO. BELLA VISTA - ESC. FRANCISCO MARTINEZ MARADIAGA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,011_BO. BELLA VISTA - ESC. FRANCISCO MARTINEZ MARADIAGA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,011_BO. BELLA VISTA - ESC. FRANCISCO MARTINEZ MARADIAGA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,011_BO. BELLA VISTA - ESC. FRANCISCO MARTINEZ MARADIAGA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,012_BO. PERPETUO SOCORRO - INST. JESUS AGUILAR PAZ,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,012_BO. PERPETUO SOCORRO - INST. JESUS AGUILAR PAZ,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,012_BO. PERPETUO SOCORRO - INST. JESUS AGUILAR PAZ,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,012_BO. PERPETUO SOCORRO - INST. JESUS AGUILAR PAZ,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,013_BO. LEMPIRA - ESC. DE ENSAYO DIONISIO DE HERRERA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,013_BO. LEMPIRA - ESC. DE ENSAYO DIONISIO DE HERRERA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,013_BO. LEMPIRA - ESC. DE ENSAYO DIONISIO DE HERRERA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,014_BO. EL CALVARIO - CEB JOSE SANTOS GUARDIOLA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,014_BO. EL CALVARIO - CEB JOSE SANTOS GUARDIOLA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,014_BO. EL CALVARIO - CEB JOSE SANTOS GUARDIOLA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,014_BO. EL CALVARIO - CEB JOSE SANTOS GUARDIOLA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,016_BO. PERPETUO SOCORRO - INST. TECNICO CULTURA POPULAR,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,016_BO. PERPETUO SOCORRO - INST. TECNICO CULTURA POPULAR,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,016_BO. PERPETUO SOCORRO - INST. TECNICO CULTURA POPULAR,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,019_ALTOS DEL MILAGRO - ESC. DOLORES WATSON DE REINA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,020_COL. ALTOS DE LA DIVANNA - JARDIN DE NIÑOS MONSERRAT,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,021_COL. RODRIGUEZ - ESC. CENTROAMERICANA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,021_COL. RODRIGUEZ - ESC. CENTROAMERICANA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,024_COL. CERRO GRANDE ZONA No. 2 - INSTITUTO GUBERNAMENTAL RENACER ,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,024_COL. CERRO GRANDE ZONA No. 2 - INSTITUTO GUBERNAMENTAL RENACER ,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,024_COL. CERRO GRANDE ZONA No. 2 - INSTITUTO GUBERNAMENTAL RENACER ,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,024_COL. CERRO GRANDE ZONA No. 2 - INSTITUTO GUBERNAMENTAL RENACER ,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,027_COL. CERRO GRANDE ZONA No. 2 - JARDIN DE NIÑOS CERRO GRANDE No. 2,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,027_COL. CERRO GRANDE ZONA No. 2 - JARDIN DE NIÑOS CERRO GRANDE No. 2,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,029_COL. VILLA UNION - ESC. NUEVOS HORIZONTES No.1,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,030_COL. FLOR No. 1 - CEB. TIBURCIO CARIAS ANDINO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,034_COL. BRISAS DE OLANCHO - ESC. REINADO DE ESPAÑA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,035_COL. INDEPENDENCIA - ESC. URBANA MIXTA INDEPENDIENTE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,035_COL. INDEPENDENCIA - ESC. URBANA MIXTA INDEPENDIENTE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,039_COL. TRES DE MAYO - CEB. RAFAEL PINEDA PONCE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,039_COL. TRES DE MAYO - CEB. RAFAEL PINEDA PONCE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,039_COL. TRES DE MAYO - CEB. RAFAEL PINEDA PONCE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,039_COL. TRES DE MAYO - CEB. RAFAEL PINEDA PONCE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,039_COL. TRES DE MAYO - CEB. RAFAEL PINEDA PONCE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,039_COL. TRES DE MAYO - CEB. RAFAEL PINEDA PONCE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,039_COL. TRES DE MAYO - CEB. RAFAEL PINEDA PONCE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
